0.0000000050,0.9999292567
0.0014148817,0.9623850861
0.0042393232,0.9348899145
0.0078197484,0.9115706586
0.0119439613,0.8907115684
0.0165032748,0.8715349276
0.0214303310,0.8536089791
0.0266787268,0.8366637615
0.0322142623,0.8205166797
0.0380105247,0.8050371197
0.0440464018,0.7901276535
0.0503045712,0.7757131943
0.0567705110,0.7617343688
0.0634318579,0.7481431797
0.0702779224,0.7349001652
0.0772993644,0.7219723676
0.0844879313,0.7093319225
0.0918362694,0.6969550044
0.0993377955,0.6848210103
0.1069865555,0.6729120064
0.1147771325,0.6612122603
0.1227045936,0.6497078454
0.1307643924,0.6383864046
0.1389523654,0.6272368508
0.1472646406,0.6162492467
0.1556976433,0.6054145931
0.1642480291,0.5947247490
0.1729126833,0.5841722913
0.1816886898,0.5737504372
0.1905733113,0.5634529679
0.1995639582,0.5532741801
0.2086582032,0.5432087969
0.2178537501,0.5332519415
0.2271484360,0.5233990810
0.2365401828,0.5136460314
0.2460270515,0.5039888595
0.2556071758,0.4944239169
0.2652787772,0.4849477918
0.2750401614,0.4755572849
0.2848897273,0.4662493772
0.2948259201,0.4570212526
0.3048472577,0.4478702528
0.3149523361,0.4387938560
0.3251397775,0.4297897077
0.3354082935,0.4208555504
0.3457566129,0.4119892749
0.3561835308,0.4031888651
0.3666878903,0.3944524046
0.3772685755,0.3857780731
0.3879244992,0.3771641475
0.3986545854,0.3686090075
0.4094578621,0.3601110549
0.4203333402,0.3516688036
0.4312800872,0.3432808156
0.4422971925,0.3349457221
0.4533837576,0.3266622262
0.4645389215,0.3184290782
0.4757618700,0.3102450652
0.4870517873,0.3021090434
0.4984078612,0.2940199286
0.5098293689,0.2859766328
0.5213155632,0.2779781422
0.5328657333,0.2700234707
0.5444791596,0.2621116890
0.5561551821,0.2542418742
0.5678931177,0.2464131651
0.5796923420,0.2386247036
0.5915522152,0.2308756829
0.6034721241,0.2231653174
0.6154514827,0.2154928409
0.6274896925,0.2078575302
0.6395861963,0.2002586691
0.6517404428,0.1926955700
0.6639518591,0.1851675884
0.6762199393,0.1776740675
0.6885441724,0.1702143817
0.7009240485,0.1627879310
0.7133590571,0.1553941410
0.7258487337,0.1480324339
0.7383925900,0.1407022693
0.7509901775,0.1334031055
0.7636410325,0.1261344311
0.7763447212,0.1188957376
0.7891007970,0.1116865435
0.8019088453,0.1045063678
0.8147684360,0.0973547563
0.8276791661,0.0902312568
0.8406406405,0.0831354296
0.8536524549,0.0760668558
0.8667142340,0.0690251163
0.8798255953,0.0620098106
0.8929861699,0.0550205452
0.9061955943,0.0480569374
0.9194535076,0.0411186165
0.9327595532,0.0342052220
0.9461133927,0.0273163964
0.9595146871,0.0204517944
0.9729631042,0.0136110786
0.9864583153,0.0067939210
1.0000000000,0.0000000000
