0.0000000050,0.9999292565
0.0014148841,0.9623850543
0.0042393304,0.9348898594
0.0078197618,0.9115705830
0.0119439818,0.8907114745
0.0165033039,0.8715348146
0.0214303683,0.8536088517
0.0266787723,0.8366636221
0.0322143172,0.8205165267
0.0380105901,0.8050369519
0.0440464783,0.7901274714
0.0503046536,0.7757130106
0.0567706052,0.7617341712
0.0634319646,0.7481429679
0.0702780405,0.7348999426
0.0772994916,0.7219721388
0.0844880709,0.7093316824
0.0918364298,0.6969547397
0.0993379746,0.6848207263
0.1069867506,0.6729117083
0.1147773347,0.6612119619
0.1227048021,0.6497075478
0.1307646209,0.6383860886
0.1389526051,0.6272365293
0.1472648992,0.6162489098
0.1556979211,0.6054142412
0.1642483289,0.5947243791
0.1729129931,0.5841719188
0.1816890117,0.5737500596
0.1905736353,0.5634525967
0.1995642967,0.5532738012
0.2086585540,0.5432084130
0.2178541234,0.5332515416
0.2271488107,0.5233986879
0.2365405767,0.5136456264
0.2460274542,0.5039884536
0.2556075783,0.4944235188
0.2652791902,0.4849473909
0.2750405991,0.4755568677
0.2848901641,0.4662489681
0.2948263661,0.4570208419
0.3048477126,0.4478698409
0.3149527998,0.4387934428
0.3251402481,0.4297892950
0.3354087710,0.4208551381
0.3457570995,0.4119888611
0.3561840212,0.4031884542
0.3666883807,0.3944519996
0.3772690612,0.3857776777
0.3879249855,0.3771637571
0.3986550829,0.3686086135
0.4094583709,0.3601106573
0.4203338539,0.3516684075
0.4312806015,0.3432804240
0.4422977074,0.3349453350
0.4533842624,0.3266618513
0.4645394203,0.3184287122
0.4757623578,0.3102447117
0.4870522731,0.3021086953
0.4984083690,0.2940195689
0.5098298741,0.2859762791
0.5213160736,0.2779777887
0.5328662315,0.2700231295
0.5444796660,0.2621113458
0.5561556857,0.2542415366
0.5678936191,0.2464128324
0.5796928411,0.2386243758
0.5915527050,0.2308753644
0.6034726049,0.2231650079
0.6154519499,0.2154925431
0.6274901435,0.2078572455
0.6395866348,0.2002583950
0.6517408646,0.1926953087
0.6639522763,0.1851673324
0.6762203583,0.1776738127
0.6885445707,0.1702141417
0.7009244235,0.1627877070
0.7133594282,0.1553939213
0.7258490880,0.1480322260
0.7383929423,0.1407020643
0.7509905153,0.1334029106
0.7636413562,0.1261342459
0.7763450272,0.1188955640
0.7891010897,0.1116863788
0.8019091161,0.1045062166
0.8147686937,0.0973546135
0.8276794104,0.0902311225
0.8406408705,0.0831353041
0.8536526813,0.0760667333
0.8667144384,0.0690250066
0.8798257814,0.0620097114
0.8929863361,0.0550204573
0.9061957342,0.0480568640
0.9194536225,0.0411185566
0.9327596509,0.0342051714
0.9461134728,0.0273163552
0.9595147482,0.0204517632
0.9729631442,0.0136110583
0.9864583355,0.0067939109
1.0000000000,0.0000000000
